Geo_Code,FED_Name,TotBuddhistPct,TotChristianPct,TotAnglicanPct,TotBaptistPct,TotCatholicPct,TotChristianOrthodoxPct,TotLutheranPct,TotPentecostalPct,TotPresbyterianPct,TotUnitedChurchPct,TotOtherChristianPct,TotHinduPct,TotJewishPct,TotMuslimPct,TotSikhPct,TotAboriginalPct,TotOtherPct,TotNoReligiousAffiliationPct,MaleBuddhistPct,MaleChristianPct,MaleAnglicanPct,MaleBaptistPct,MaleCatholicPct,MaleChristianOrthodoxPct,MaleLutheranPct,MalePentecostalPct,MalePresbyterianPct,MaleUnitedChurchPct,MaleOtherChristianPct,MaleHinduPct,MaleJewishPct,MaleMuslimPct,MaleSikhPct,MaleAboriginalPct,MaleOtherPct,MaleNoReligiousAffiliationPct,FemaleBuddhistPct,FemaleChristianPct,FemaleAnglicanPct,FemaleBaptistPct,FemaleCatholicPct,FemaleChristianOrthodoxPct,FemaleLutheranPct,FemalePentecostalPct,FemalePresbyterianPct,FemaleUnitedChurchPct,FemaleOtherChristianPct,FemaleHinduPct,FemaleJewishPct,FemaleMuslimPct,FemaleSikhPct,FemaleAboriginalPct,FemaleOtherPct,FemaleNoReligiousAffiliationPct
35003,Aurora--Oak Ridges--Richmond Hill,2.1818,55.1275,4.1058,1.2079,28.3443,6.6361,0.8259,0.6111,1.733,3.151,8.5124,2.3489,4.8076,9.9017,0.2435,0,0.8116,24.5823,1.996,53.125,4.264,1.037,27.202,6.415,0.775,0.62,1.618,2.975,8.218,2.403,4.884,9.894,0.271,0,0.775,26.66,2.3715,57.077,3.962,1.3646,29.4561,6.8417,0.8752,0.6023,1.8445,3.322,8.8086,2.2868,4.7243,9.9097,0.2259,0,0.847,22.5579
35004,Barrie--Innisfil,0.3282,68.0774,8.897,2.6457,29.267,1.1587,1.298,1.7108,3.7746,10.2248,9.1009,0.1591,0.7062,0.8703,0.0746,0.0597,0.2636,29.4659,0.292,66.006,8.838,2.637,28.84,1.037,1.379,1.48,3.302,9.583,8.899,0.181,0.775,0.906,0.081,0.02,0.221,31.508,0.3637,70.1003,8.9444,2.6538,29.6835,1.2679,1.2188,1.9461,4.2363,10.8512,9.2982,0.1278,0.6487,0.8256,0.0688,0.0983,0.3047,27.472
35005,Barrie--Springwater--Oro-Medonte,0.3421,67.4287,9.943,2.8668,24.0643,0.534,0.9642,1.3219,5.0544,12.2136,10.4666,0.2799,0.4044,0.6428,0.1089,0.0259,0.2748,30.5029,0.233,64.858,8.915,2.76,23.467,0.582,0.952,1.428,4.748,11.643,10.374,0.328,0.381,0.761,0.137,0.021,0.169,33.09,0.4373,69.8902,10.9315,2.9591,24.6492,0.4881,0.9864,1.2101,5.359,12.772,10.5552,0.2237,0.4169,0.5288,0.0814,0,0.3762,28.0049
35006,Bay of Quinte,0.2196,68.7646,10.9476,2.5418,20.9233,0.4953,0.799,1.6634,2.7754,17.718,10.9055,0.2663,0.0981,0.3738,0.0561,0,0.6308,29.572,0.194,66.12,10.362,2.493,20.52,0.505,0.873,1.552,2.62,16.794,10.41,0.301,0.146,0.378,0,0,0.543,32.26,0.2524,71.2277,11.5017,2.587,21.2908,0.4777,0.7301,1.7667,2.9205,18.5866,11.3575,0.2344,0.0541,0.3696,0.0631,0,0.7121,27.0777
35007,Beaches--East York,1.41,52.339,6.0219,1.3204,23.9791,5.0127,0.8677,0.7639,1.5892,4.6213,8.1675,2.4993,1.4194,8.757,0.099,0.132,0.6696,32.6653,1.328,50.192,5.491,1.289,22.789,5.254,1.004,0.531,1.456,4.192,8.187,2.293,1.456,9.279,0.098,0.197,0.561,34.576,1.4942,54.324,6.5109,1.3583,25.0747,4.7994,0.7516,0.9689,1.7205,5.0168,8.1409,2.6895,1.3855,8.2677,0.0996,0.0724,0.7697,30.8974
35008,Brampton Centre,1.2817,58.3095,4.5152,1.6799,29.3198,1.4322,0.5438,3.9229,1.9615,4.0734,10.8559,9.5548,0.3447,8.5401,7.8361,0,0.335,13.7981,1.284,56.901,4.1,1.769,29.345,1.64,0.375,3.656,1.937,3.725,10.345,9.564,0.296,8.576,7.885,0,0.277,15.216,1.2791,59.6697,4.916,1.6037,29.2955,1.2314,0.7159,4.1714,1.9759,4.4101,11.3498,9.5456,0.3914,8.4956,7.7892,0,0.3914,12.438
35009,Brampton East,1.344,32.7595,0.7299,1.0118,17.1348,0.5688,0.0856,3.6344,0.5235,0.3876,8.6882,19.4906,0.0956,7.6815,33.7813,0,0.2668,4.5807,1.35,31.845,0.726,0.847,16.93,0.655,0.081,3.709,0.554,0.373,7.961,19.409,0.091,7.568,34.727,0,0.302,4.716,1.3475,33.6786,0.7442,1.1665,17.3371,0.4726,0.0905,3.5599,0.5028,0.3922,9.4127,19.5796,0.1106,7.7836,32.8339,0,0.2212,4.4348
35010,Brampton North,1.256,50.5245,3.633,1.6072,26.8086,1.202,0.4097,3.7771,1.319,2.9937,8.7876,10.881,0.1711,6.0775,20.2719,0,0.1486,10.6784,1.303,48.914,3.401,1.619,27.031,1.321,0.407,3.591,1.312,2.669,7.572,10.802,0.172,6.532,20.445,0,0.118,11.706,1.2097,52.1147,3.862,1.6039,26.586,1.0753,0.4122,3.9606,1.3262,3.3065,9.9821,10.9498,0.1703,5.6093,20.1075,0,0.1792,9.6595
35011,Brampton South,1.0749,52.2418,3.7669,1.5134,26.6984,0.7072,0.3724,3.8423,1.5417,3.3426,10.4521,9.5328,0.0849,6.0487,19.1929,0,0.2734,11.527,1.064,49.842,3.155,1.525,26.685,0.671,0.345,3.356,1.534,2.896,9.685,9.886,0.086,5.983,19.82,0,0.278,13.021,1.0945,54.5682,4.3502,1.4934,26.7229,0.742,0.3988,4.3131,1.549,3.7844,11.1956,9.2014,0.0835,6.1219,18.5975,0,0.2783,10.0733
35012,Brampton West,1.4919,58.1783,2.5175,1.6685,29.6903,0.8539,0.2503,6.4975,1.0895,1.5949,14.0158,11.778,0.0981,7.2435,13.049,0,0.2699,7.8912,1.525,56.667,2.278,1.776,30.009,0.873,0.251,5.789,1.134,1.324,13.244,12.381,0.1,7.224,13.033,0,0.181,8.889,1.4601,59.6254,2.757,1.5658,29.3948,0.8453,0.2402,7.1758,1.0471,1.8636,14.7454,11.2008,0.0961,7.2526,13.0644,0,0.3554,6.9356
35013,Brantford--Brant,0.5374,64.7897,8.9667,5.1244,23.3802,0.5911,1.1439,2.5296,3.3126,10.2219,9.5194,0.3109,0.0844,0.8521,0.3915,2.5065,0.2533,30.2741,0.592,62.242,8.605,4.717,22.33,0.615,1.104,2.406,3.029,10.033,9.402,0.339,0.103,0.883,0.355,2.469,0.197,32.836,0.486,67.2075,9.3159,5.5178,24.3738,0.5682,1.1738,2.6467,3.5888,10.4,9.6374,0.2916,0.0822,0.815,0.4187,2.5495,0.3065,27.8505
35014,Bruce--Grey--Owen Sound,0.1108,69.1663,6.8873,3.6989,14.0827,0.1782,4.8741,1.4208,7.4459,18.3162,12.267,0.1252,0.1493,0.1445,0.0771,0.2842,0.3949,29.5526,0.068,66.996,6.8,3.81,13.962,0.147,4.748,1.212,7.494,17.049,11.764,0.078,0.127,0.166,0.088,0.293,0.352,31.861,0.152,71.2766,6.9719,3.5904,14.1907,0.209,4.9962,1.6242,7.4088,19.5479,12.7565,0.171,0.1805,0.1235,0.0665,0.2755,0.4464,27.3081
35015,Burlington,0.4245,70.2085,11.0079,1.9292,29.2073,2.1057,1.3366,1.0424,3.8837,9.8478,9.8563,0.7145,0.3699,1.3702,0.4371,0,0.2732,26.1979,0.367,66.553,10.254,1.986,28.049,2.038,1.339,0.91,3.823,8.968,9.186,0.77,0.385,1.54,0.499,0,0.219,29.65,0.4691,73.5744,11.7043,1.8685,30.2677,2.1678,1.3265,1.1648,3.9392,10.6608,10.4667,0.6633,0.3478,1.2133,0.3802,0,0.3155,23.0041
35016,Cambridge,0.8065,69.6117,6.7917,3.3936,34.235,0.7476,1.9845,1.8803,4.5444,6.8551,9.1704,1.1282,0.1359,2.9677,1.024,0,0.2628,24.0633,0.849,67.103,6.236,3.293,33.69,0.803,1.919,1.836,4.197,6.411,8.718,1.089,0.148,3.155,1.015,0,0.268,26.384,0.7657,72.0328,7.3279,3.4903,34.7698,0.6945,2.0479,1.9232,4.8794,7.2834,9.6162,1.1664,0.1247,2.7869,1.0329,0,0.2671,21.8235
35017,Chatham-Kent--Leamington,0.3087,79.1623,5.9813,3.7464,32.9109,0.364,0.8525,2.1612,3.0321,11.5893,18.5337,0.1981,0.0461,0.6405,0.023,0.0876,0.1889,19.3493,0.33,77.143,5.504,3.285,32.666,0.397,0.916,2.011,3.04,10.867,18.438,0.198,0,0.699,0,0.085,0.189,21.28,0.2881,81.0947,6.4278,4.1772,33.1383,0.3241,0.7832,2.3046,3.0068,12.2794,18.6352,0.1981,0.054,0.5852,0,0.09,0.1801,17.5099
35018,Davenport,3.4055,64.4551,1.9453,0.9065,48.3291,2.7048,0.2303,1.2299,0.9996,1.2054,6.9042,1.6219,1.6758,2.8077,0.2303,0,0.5978,25.2058,3.302,62.211,1.953,0.744,47,2.509,0.258,1.071,0.992,1.091,6.564,1.864,1.616,2.915,0.218,0,0.645,27.238,3.5071,66.6634,1.9376,1.056,49.6222,2.8967,0.1938,1.3854,1.0076,1.3176,7.237,1.3757,1.7342,2.703,0.2325,0,0.5425,23.2222
35019,Don Valley East,1.8545,55.5905,3.9096,1.2417,22.2861,8.2746,0.8622,1.6647,2.0388,3.7523,11.5714,3.9529,0.9001,19.3688,0.1898,0.0271,0.5585,17.5632,1.567,52.148,3.444,1.198,20.781,8.467,0.818,1.44,1.878,3.099,11.047,4.262,1.094,20.389,0.207,0,0.438,19.871,2.1107,58.6578,4.3135,1.291,23.627,8.1148,0.8914,1.8648,2.1926,4.334,12.0389,3.6885,0.7275,18.4529,0.1742,0,0.666,15.5123
35020,Don Valley North,2.9194,45.0616,2.6005,2.3453,18.1934,6.1037,0.6035,0.839,1.6437,2.36,10.3871,3.7878,4.4797,10.5343,0.1766,0,1.1236,31.9072,2.689,42.368,2.12,2.089,16.836,6.36,0.538,0.724,1.562,2.089,10.041,4.002,4.343,10.962,0.155,0,1.075,34.426,3.137,47.5026,3.0343,2.5675,19.4193,5.8725,0.6629,0.943,1.7179,2.6048,10.6899,3.5944,4.6027,10.1484,0.1961,0,1.167,29.6424
35021,Don Valley West,1.1978,48.6228,7.7374,1.2281,19.4572,4.0784,0.8288,0.5205,1.6223,6.8227,6.3425,1.7587,8.829,13.9132,0.1718,0.0101,0.5256,24.9608,1.027,45.273,7.348,1.027,17.861,4.044,0.773,0.466,1.556,6.48,5.717,1.99,9.465,14.632,0.18,0,0.551,26.882,1.3634,51.6921,8.0932,1.4117,20.9147,4.1095,0.8799,0.5705,1.6825,7.136,6.9136,1.5568,8.2383,13.2663,0.1547,0,0.5028,23.216
35022,Dufferin--Caledon,0.1912,73.2432,8.2135,2.0903,34.4444,1.2125,0.9648,1.3646,3.4375,12.3202,9.1999,0.4563,0.1869,0.2521,1.2168,0,0.2694,24.1754,0.209,71.132,8.014,2.178,33.563,1.132,0.915,1.246,3.162,11.847,9.068,0.488,0.166,0.305,1.167,0,0.244,26.28,0.1734,75.3534,8.4034,2.0033,35.3222,1.2922,1.0147,1.4743,3.7117,12.8003,9.3314,0.4336,0.2081,0.1995,1.2575,0,0.2949,22.0883
35023,Durham,0.1224,69.5873,7.9617,2.3172,26.1849,0.975,0.717,2.361,2.4484,16.4087,10.2221,0.4722,0.1749,0.8395,0.0831,0.0175,0.2492,28.4584,0.097,66.805,7.328,2.348,25.497,1.042,0.609,2.393,2.154,15.467,9.967,0.512,0.194,0.909,0.088,0.026,0.221,31.138,0.1559,72.3108,8.5917,2.2865,26.8491,0.9007,0.8141,2.3212,2.7369,17.322,10.4625,0.4331,0.1559,0.7708,0.0779,0.0173,0.2685,25.8271
35024,Eglinton--Lawrence,1.1441,53.8559,5.0676,1.1441,29.7027,3.9595,0.6577,0.9865,0.991,3.2297,8.1216,0.8784,21.9865,3.3018,0.1351,0,0.1847,18.5045,1.033,50.614,4.728,1.004,28.163,4.182,0.604,0.838,1.121,3.11,6.873,1.072,22.704,3.626,0.175,0,0.175,20.569,1.2392,56.6357,5.3588,1.2643,31.0224,3.7679,0.695,1.122,0.8792,3.3409,9.1937,0.7117,21.3682,3.0143,0.1005,0,0.201,16.7295
35025,Elgin--Middlesex--London,0.2403,69.8073,6.7187,5.3741,19.1119,0.2819,1.2754,1.2476,3.5904,14.3431,17.8735,0.1802,0.0555,0.6746,0.0416,0.0416,0.4575,28.4968,0.225,67.551,6.208,4.961,18.578,0.272,1.313,1.125,3.404,13.899,17.8,0.197,0.056,0.619,0.038,0.038,0.347,30.948,0.2551,72.0077,7.2144,5.7752,19.6302,0.2915,1.2297,1.3755,3.7712,14.775,17.9541,0.164,0.0547,0.7378,0.0547,0,0.5739,26.1159
35026,Essex,0.1905,80.6114,6.707,2.3373,49.3543,1.5794,1.338,2.4474,1.6387,6.6732,8.5405,0.2625,0.2075,0.8384,0.2117,0.0381,0.2117,17.4324,0.17,78.732,6.236,2.416,49.23,1.693,1.285,2.118,1.395,6.031,8.328,0.272,0.196,0.757,0.238,0.043,0.221,19.353,0.2107,82.4581,7.1736,2.2591,49.4732,1.4583,1.3824,2.7733,1.8798,7.3,8.7415,0.2445,0.2276,0.902,0.1855,0.0337,0.1939,15.5357
35027,Etobicoke Centre,0.8031,75.3287,4.5274,1.1252,44.0782,7.5501,1.0458,1.0193,2.5285,5.9703,7.4883,2.1181,0.1986,5.9483,0.3133,0,0.3883,14.8972,0.741,72.815,4.12,0.972,43.269,7.648,0.889,0.898,2.343,5.25,7.417,2.176,0.204,6.074,0.259,0,0.398,17.324,0.8599,77.6345,4.898,1.2645,44.8238,7.4608,1.1802,1.1297,2.6977,6.6262,7.5451,2.0654,0.1939,5.8338,0.3625,0,0.3794,12.6876
35028,Etobicoke--Lakeshore,1.1504,70.182,4.8465,1.2422,40.5389,5.5201,0.8136,0.9623,1.8983,5.3582,9.0062,1.7671,0.5424,3.6261,0.2799,0,0.4243,22.0191,1.171,67.62,4.486,1.208,39.136,5.902,0.581,0.89,1.871,4.749,8.799,1.898,0.572,3.895,0.254,0,0.427,24.171,1.1309,72.5715,5.1903,1.2828,41.8432,5.165,1.0212,1.0296,1.9158,5.9246,9.1991,1.6457,0.5233,3.3758,0.3207,0,0.422,20.0101
35029,Etobicoke North,1.6065,51.7142,2.0889,1.038,27.5261,1.6237,0.2843,4.1433,1.1457,1.2706,12.5894,14.45,0.112,14.2605,8.9112,0,0.3919,8.5494,1.554,49.837,2.093,1.007,27.21,1.563,0.221,3.533,1.113,1.192,11.887,15.049,0.15,14.095,9.317,0,0.371,9.609,1.6562,53.5015,2.0933,1.0677,27.8268,1.6814,0.3447,4.7247,1.1686,1.3451,13.2577,13.8714,0.0673,14.4178,8.5162,0,0.4119,7.541
35030,Flamborough--Glanbrook,0.3625,73.9682,7.2912,2.2889,35.7102,1.9989,0.9373,1.5432,3.5368,8.5288,12.133,0.4246,0.4143,1.8849,0.6059,0.0829,0.3625,21.8994,0.251,71.56,6.603,2.205,34.667,2.017,0.94,1.379,3.667,8.045,12.015,0.407,0.376,2.027,0.564,0,0.345,24.376,0.4517,76.345,7.9671,2.3717,36.7248,1.9815,0.924,1.7043,3.4086,8.9938,12.2382,0.4415,0.4415,1.7556,0.6366,0.0924,0.3799,19.4559
35031,Glengarry--Prescott--Russell,0.0867,89.3908,3.6311,0.6983,73.7924,0.2793,0.4816,0.7753,0.9921,3.9827,4.7532,0.0915,0.1541,0.3564,0.0193,0.0144,0.13,9.7616,0.067,87.872,3.306,0.682,72.843,0.24,0.596,0.692,0.846,3.796,4.882,0.077,0.096,0.394,0,0,0.135,11.33,0.1062,90.9152,3.9583,0.7144,74.7635,0.3089,0.3669,0.8689,1.1296,4.1707,4.6341,0.1062,0.2027,0.3282,0,0,0.1159,8.1966
35032,Guelph,1.8789,61.7959,6.7275,1.771,28.6852,1.1323,1.095,0.7756,4.2721,7.7312,9.606,1.4932,0.4065,2.6421,0.9913,0.0124,0.5019,30.282,1.842,58.115,6.226,1.757,27.309,1.134,0.913,0.64,4.034,6.661,9.45,1.356,0.469,2.883,0.913,0,0.409,33.996,1.9136,65.2725,7.2023,1.7925,29.9879,1.1304,1.2677,0.9124,4.4974,8.7444,9.7618,1.6149,0.3472,2.4142,1.0577,0.0161,0.5894,26.7582
35033,Haldimand--Norfolk,0.1279,73.6468,8.6376,6.142,22.8063,0.3599,1.88,1.5248,3.6227,13.6288,15.0448,0.0379,0.0947,0.0994,0,0.1042,0.2889,25.6002,0.152,71.157,8.134,5.812,22.508,0.342,1.75,1.436,3.32,13.004,14.869,0.029,0.105,0.124,0,0.048,0.228,28.158,0.1132,76.1056,9.1372,6.4781,23.1117,0.3678,2.0179,1.6124,3.9227,14.2386,15.2287,0.0471,0.0754,0.0754,0,0.1603,0.3395,23.074
35034,Haliburton--Kawartha Lakes--Brock,0.1671,68.1145,11.142,3.8424,15.4671,0.2784,1.0024,2.0047,4.3761,21.3096,8.6965,0.1253,0.1346,0.0882,0.0418,0.1021,0.4362,30.7903,0.131,65.141,10.2,3.552,15.365,0.308,1.044,2.032,4.279,20.287,8.074,0.149,0.14,0.084,0.037,0,0.401,33.778,0.2033,71.0551,12.075,4.1297,15.5765,0.2494,0.9701,1.9678,4.4715,22.3115,9.3034,0.0924,0.1293,0.1016,0.0462,0,0.4712,27.8271
35035,Hamilton Centre,1.6094,58.8515,5.4054,1.9108,30.2764,1.5378,0.9758,1.3539,2.5545,4.1843,10.6371,0.5416,0.7306,3.4537,0.1022,0.1124,0.8941,33.7046,1.539,56.246,4.769,1.956,29.539,1.488,0.774,1.08,2.211,3.852,10.567,0.611,0.805,3.668,0.122,0.061,0.703,36.254,1.6808,61.4738,6.0469,1.8858,31.0341,1.5784,1.1786,1.6398,2.9005,4.5301,10.7103,0.4612,0.6457,3.2387,0.082,0.164,1.0966,31.1469
35036,Hamilton East--Stoney Creek,1.2761,67.7246,5.8428,1.5144,37.9452,5.2164,0.8647,1.1639,2.4773,5.38,7.3198,1.0891,0.1356,4.2442,2.7999,0.1028,0.3365,22.296,1.333,64.654,5.208,1.343,36.941,5.276,0.734,1.073,2.097,4.686,7.305,1.102,0.184,4.377,3.015,0.077,0.3,24.949,1.2223,70.6021,6.4373,1.675,38.8864,5.1788,0.9778,1.2585,2.8339,6.0299,7.3246,1.0774,0.0996,4.1195,2.5894,0.1177,0.3622,19.8099
35037,Hamilton Mountain,0.7122,70.3478,6.0143,2.0633,36.1495,3.0438,0.9024,2.6828,3.2194,6.6436,9.6337,0.7024,0.0976,4.5022,0.2585,0.0829,0.3902,22.9062,0.594,67.147,5.682,1.844,35.221,3.284,0.766,2.438,3.002,5.853,9.067,0.715,0.121,4.715,0.282,0.03,0.463,25.942,0.8227,73.3617,6.3452,2.2695,37.0118,2.8085,1.0307,2.9031,3.4326,7.3948,10.1655,0.6903,0.0851,4.3026,0.227,0.1418,0.3121,20.0662
35038,Hamilton West--Ancaster--Dundas,0.5863,67.1915,7.5366,2.227,31.2151,2.6005,1.1395,1.2908,3.7636,7.9196,9.4988,1.0355,1.8676,4.4113,0.3026,0.0615,0.6856,23.8676,0.544,64.175,7.515,1.816,30.553,2.854,0.874,1.107,3.515,6.835,9.107,1.078,1.903,4.913,0.262,0,0.68,26.427,0.6268,70.0618,7.5491,2.6178,31.8463,2.3597,1.3826,1.4656,4.0004,8.9501,9.8811,0.977,1.8343,3.9358,0.341,0.0922,0.6913,21.4398
35039,Hastings--Lennox and Addington,0.1998,72.4655,12.1858,1.4705,20.4206,0.2331,0.7658,2.9466,2.5581,20.7813,11.1037,0.0388,0.1221,0.1221,0.0222,0.1332,0.2997,26.5967,0.179,70.389,11.289,1.758,20.237,0.224,0.694,2.509,2.531,19.935,11.199,0.045,0.101,0.101,0,0.146,0.213,28.816,0.242,74.5133,13.0569,1.188,20.6028,0.242,0.836,3.366,2.585,21.6258,11.0109,0.033,0.132,0.143,0,0.121,0.374,24.4308
35040,Huron--Bruce,0.0535,79.3414,6.9851,2.1597,21.4418,0.2043,4.5335,1.6976,7.3402,22.7357,12.2531,0.1265,0.0973,0.0924,0,0,0.3308,19.9533,0.039,77.299,6.992,2.096,20.498,0.225,4.466,1.616,7.061,22.211,12.134,0.137,0.088,0.098,0,0,0.245,22.084,0.0677,81.3551,6.9689,2.2231,22.3758,0.1836,4.5911,1.7785,7.6068,23.2554,12.3719,0.116,0.0967,0.0773,0,0,0.406,17.862
35041,Kanata--Carleton,1.8433,66.0789,8.7457,1.3524,33.6255,2.1388,1.4376,0.9367,1.8834,8.2849,7.6838,1.8734,0.561,4.2527,0.6361,0.01,0.566,24.1685,1.615,64.619,8.52,1.381,33.107,1.96,1.462,0.863,1.94,8.053,7.352,1.889,0.538,4.245,0.66,0,0.548,25.886,2.0658,67.5002,8.975,1.3245,34.1307,2.3228,1.4036,1.0082,1.8286,8.5104,7.9964,1.8681,0.5832,4.27,0.6128,0,0.5832,22.5067
35042,Kenora,0.0751,60.8618,10.3079,2.4972,21.3857,0.2441,3.8115,3.2764,1.1547,9.9324,8.2614,0,0.1502,0.0376,0,5.154,0.1784,33.5524,0.094,57.785,10.06,2.463,20.478,0.263,3.498,2.896,1.166,9.12,7.804,0,0,0,0,5.19,0.113,36.687,0.075,63.9175,10.553,2.5117,22.2868,0.2249,4.1237,3.6364,1.1246,10.7404,8.7348,0,0.2062,0.0375,0,5.1172,0.2624,30.403
35043,King--Vaughan,2.4564,68.587,1.6684,0.659,48.9723,4.6041,0.3088,1.7421,1.2997,2.7007,6.6319,4.8484,4.4797,6.9177,1.1384,0,0.2489,11.3328,2.303,67.649,1.52,0.634,48.602,4.531,0.308,1.753,1.287,2.778,6.237,4.932,4.326,7.197,1.054,0,0.233,12.297,2.5973,69.4979,1.8135,0.6926,49.3302,4.6751,0.319,1.7315,1.3214,2.6155,7.0263,4.7571,4.6295,6.6527,1.2121,0,0.2552,10.38
35044,Kingston and the Islands,0.3397,65.8901,10.5096,1.1074,28.03,0.9354,0.728,1.6369,1.9413,12.7245,8.2771,0.4589,0.6618,1.531,0.1147,0.0662,0.8736,30.064,0.37,62.064,9.162,0.972,27.524,0.907,0.648,1.37,1.749,11.837,7.894,0.546,0.602,1.768,0.083,0.074,0.731,33.744,0.312,69.3761,11.7369,1.231,28.4907,0.9612,0.801,1.8718,2.1079,13.5413,8.6256,0.371,0.7083,1.3153,0.1349,0.0506,1.0034,26.7201
35045,Kitchener Centre,1.2903,66.0761,3.6326,2.511,27.4279,3.9651,6.2578,2.1637,3.0668,5.3645,11.6868,0.9429,0.2729,3.8658,0.2531,0.0744,0.7543,26.4751,1.326,62.599,3.344,2.36,26.313,3.867,5.925,1.999,2.923,4.56,11.289,1.085,0.291,3.917,0.281,0.07,0.733,29.708,1.2458,69.482,3.9141,2.6584,28.5266,4.0612,6.5725,2.3151,3.2078,6.1409,12.0855,0.8044,0.2551,3.8062,0.2158,0.0785,0.775,23.3176
35046,Kitchener--Conestoga,1.3927,73.5721,4.0046,2.6715,24.1845,2.2976,6.5623,1.604,3.2297,6.6652,22.3529,0.9646,0.2005,3.3651,0.634,0,0.2872,19.5838,1.379,72.378,3.919,2.671,23.429,2.441,6.372,1.587,3.109,6.437,22.411,0.974,0.186,3.153,0.569,0,0.197,21.119,1.3948,74.7425,4.088,2.6717,24.9249,2.1567,6.7489,1.6202,3.3369,6.8884,22.2961,0.9442,0.2146,3.573,0.6867,0,0.3755,18.0794
35047,Kitchener South--Hespeler,0.8032,67.2142,5.1871,2.3526,29.9047,3.6636,3.9486,2.3318,3.4408,4.9902,11.3846,1.482,0.2695,4.2958,1.0312,0.0207,0.228,24.6658,0.77,64.957,4.849,2.164,28.925,3.756,3.85,2.227,3.309,4.578,11.31,1.425,0.312,4.412,0.957,0,0.239,26.896,0.8258,69.4539,5.5229,2.5498,30.8764,3.5821,4.0467,2.4466,3.5615,5.4093,11.469,1.5278,0.2374,4.1705,1.0943,0,0.2168,22.4528
35048,Lambton--Kent--Middlesex,0.0965,71.172,7.3566,3.6687,26.173,0.3089,0.9413,1.6606,4.2479,15.336,11.4742,0.1062,0.0386,0.1352,0,0.951,0.1738,27.3122,0.097,69.327,6.887,3.511,26.175,0.348,0.909,1.461,3.879,14.403,11.753,0.077,0.039,0.135,0,0.967,0.145,29.184,0.106,73.0006,7.8435,3.8254,26.1804,0.2602,0.9732,1.8501,4.6252,16.2652,11.1968,0.1349,0.0385,0.1253,0,0.9347,0.2024,25.4481
35049,Lanark--Frontenac--Kingston,0.1561,74.8127,12.5312,1.5866,25.3121,0.2029,0.7022,1.8258,3.6361,18.7994,10.2216,0.0468,0.2341,0.1561,0.0156,0,0.4474,24.1261,0.115,71.549,11.833,1.48,24.229,0.219,0.657,1.772,3.618,17.567,10.154,0.052,0.313,0.156,0,0,0.386,27.398,0.1973,78.0604,13.2281,1.6821,26.3939,0.1869,0.7476,1.8586,3.6549,20.0291,10.2897,0.0415,0.1454,0.1454,0.0208,0,0.5088,20.8701
35050,Leeds--Grenville--Thousand Islands and Rideau Lakes,0.1947,76.2371,15.0087,1.5162,23.8859,0.5174,0.7581,1.675,3.9699,19.3115,9.5994,0.0768,0.1229,0.3278,0.0666,0.0461,0.2817,22.636,0.146,73.973,14.064,1.373,23.198,0.562,0.687,1.633,4.015,18.652,9.789,0.094,0.146,0.395,0.073,0.052,0.198,24.925,0.2422,78.4417,15.9366,1.635,24.566,0.4845,0.8175,1.7057,3.9261,19.9637,9.4065,0.0606,0.0908,0.2725,0.0606,0.0505,0.3633,20.4279
35051,London--Fanshawe,0.9461,62.8002,7.3908,3.0972,28.4472,1.4595,1.0437,1.4468,2.6008,7.9253,9.3891,0.3818,0.14,5.1379,0.0933,0.1018,0.5091,29.8897,0.944,59.539,6.634,2.944,27.245,1.507,0.927,1.342,2.416,7.292,9.24,0.372,0.147,5.473,0.095,0.121,0.424,32.883,0.9565,65.932,8.1178,3.2438,29.6099,1.414,1.1561,1.5387,2.7863,8.5336,9.5317,0.3909,0.1331,4.8158,0.0998,0.0832,0.5905,27.0149
35052,London North Centre,1.025,59.3764,7.4345,2.2792,25.2184,1.9894,1.2585,1.0553,2.6685,8.7319,8.7406,1.1158,0.9342,3.3994,0.3806,0.0865,0.6747,33.0119,0.979,55.619,6.317,2.135,24.379,2.091,1.023,0.97,2.42,7.83,8.462,1.139,0.916,3.657,0.4,0.098,0.632,36.56,1.0604,62.9355,8.5003,2.4154,26.0226,1.8936,1.4812,1.1278,2.9036,9.5943,8.9968,1.0941,0.951,3.1645,0.3703,0.0757,0.7154,29.6499
35053,London West,0.3138,65.6095,8.039,2.5185,27.0257,2.0479,1.3822,1.1194,3.1503,11.3123,9.0227,0.8607,0.3943,4.4562,0.1272,0.0551,0.5766,27.6023,0.302,62.711,7.817,2.425,25.999,2.114,1.448,1.093,2.967,10.206,8.634,0.782,0.364,4.512,0.124,0.08,0.586,30.547,0.3326,68.2567,8.2502,2.5959,27.9549,1.9794,1.3304,1.1438,3.3179,12.3144,9.3778,0.941,0.4137,4.405,0.1298,0.0406,0.576,24.9209
35054,Markham--Stouffville,1.7906,60.8565,6.1516,2.3721,27.897,4.8272,0.8445,1.4537,2.169,5.5102,9.6313,8.0207,0.5953,4.9379,0.9184,0,0.2584,22.6129,1.619,59.084,5.784,2.177,27.54,4.857,0.786,1.581,1.988,5.122,9.259,8.492,0.577,4.847,0.909,0,0.303,24.141,1.9449,62.5428,6.501,2.5482,28.237,4.7992,0.9094,1.3416,2.3411,5.8797,9.9856,7.5815,0.6213,5.0243,0.9274,0,0.2071,21.1597
